id,ASVM,GSVM,walking_nonwalking,normal_abnormal,ax,ay,az,gx,gy,gz
1,0.9983,0.594,0,1,0.06787109375,0.9959869384765624,0.007843017578125,0.1564780175685882,-0.5518890023231506,0.1542979627847671
2,0.9983,0.594,0,1,-0.0036468505859375,0.981842041015625,0.0400543212890625,0.1228891685605049,-0.5578856468200684,0.2160713076591491
3,0.9982,0.5939,0,1,-0.0650482177734375,0.971282958984375,0.0625762939453125,0.1562769562005996,-0.1203008443117141,0.1997147053480148
4,0.9979,0.5923,0,1,-0.0786590576171875,0.972930908203125,0.0614013671875,0.1562769562005996,-0.1203008443117141,0.1997147053480148
5,0.9971,0.5867,0,1,-0.0403900146484375,0.9806365966796876,0.042694091796875,0.1512507647275924,0.0588209740817546,0.1955228894948959
6,0.9957,0.5737,0,1,-0.0052642822265625,0.972015380859375,0.0155181884765625,0.1317942440509796,0.0169097408652305,0.1977048218250274
7,0.9937,0.5511,0,1,0.0056304931640625,0.9563751220703124,0.02947998046875,0.1731573939323425,-0.2677052021026611,0.1937739998102188
8,0.9911,0.5191,0,1,-0.019866943359375,0.9395904541015624,0.074066162109375,0.2561495006084442,-0.4301766753196716,0.2081926167011261
9,0.9878,0.4806,0,1,-0.0615386962890625,0.924560546875,0.093963623046875,0.28120157122612,-0.1610685139894485,0.2639253735542297
10,0.9836,0.4415,0,1,-0.1108856201171875,0.9381103515625,0.0655517578125,0.1658403724431991,0.6778274774551392,0.4096474349498749
11,0.9785,0.4084,0,1,-0.1422271728515625,0.957763671875,0.0207672119140625,0.1658403724431991,0.6778274774551392,0.4096474349498749
12,0.9728,0.3885,0,1,-0.144561767578125,0.9597015380859376,-0.008636474609375,0.1888767033815384,0.7246357202529907,0.403580754995346
13,0.9669,0.3878,0,1,-0.15228271484375,0.9762420654296876,0.004180908203125,0.2481959611177444,0.5535926222801208,0.3921166360378265
14,0.9618,0.4084,0,1,-0.144256591796875,0.98065185546875,0.0256500244140625,0.2593484818935394,0.4108082950115204,0.4032249450683594
15,0.9581,0.4483,0,1,-0.1518402099609375,1.0200042724609375,0.03515625,0.214116021990776,0.3263954222202301,0.4601883590221405
16,0.9567,0.5012,0,1,-0.1490936279296875,1.077423095703125,0.024017333984375,0.1229925006628036,0.3145459592342376,0.4413310587406158
17,0.9584,0.5587,0,1,-0.1497650146484375,1.141448974609375,-0.014190673828125,-0.0418861955404281,0.4084575474262237,0.3631702065467834
18,0.9644,0.6123,0,1,-0.1520538330078125,1.2144622802734375,-0.0543670654296875,-0.260794848203659,0.6299704909324646,0.2502785623073578
19,0.9759,0.656,0,1,-0.139251708984375,1.199615478515625,-0.12078857421875,-0.4683988988399505,0.7640148401260376,0.0758185982704162
20,0.9938,0.6879,0,1,-0.1210174560546875,1.178192138671875,-0.186553955078125,-0.4574522376060486,0.9085086584091188,-0.1005452498793602
21,1.0182,0.7103,0,1,-0.10870361328125,1.230499267578125,-0.31549072265625,-0.2524314522743225,0.8007049560546875,-0.1435561031103134
22,1.0484,0.7271,0,1,0.0514984130859375,1.2431488037109375,-0.288787841796875,0.0462868064641952,0.072247564792633,-0.3533977568149566
23,1.0828,0.7405,0,1,0.2417144775390625,1.2117767333984375,-0.180145263671875,0.1350704729557037,-0.495078980922699,-0.5392906665802002
24,1.1195,0.7501,0,1,0.48333740234375,1.26434326171875,-0.1850433349609375,0.035737756639719,-0.5275636911392212,-0.4730575680732727
25,1.1568,0.7543,0,1,0.7051544189453125,0.9939117431640624,-0.2113800048828125,0.0827641189098358,-0.4064084887504577,0.2504346072673797
26,1.1924,0.7529,0,1,0.6416473388671875,0.81353759765625,-0.178466796875,0.3125288784503937,-0.4411869943141937,1.4630802869796753
27,1.2235,0.75,0,1,0.528472900390625,0.7792816162109375,-0.10748291015625,0.4846409857273102,-0.6389749050140381,2.228381633758545
28,1.2461,0.7573,0,1,0.439056396484375,0.7657012939453125,-0.04595947265625,0.458392858505249,-0.6627931594848633,2.531879425048828
29,1.2557,0.7939,0,1,0.427154541015625,0.8143157958984375,-0.03179931640625,0.2895196974277496,-0.5562166571617126,2.5675323009490967
30,1.2492,0.878,0,1,0.3605804443359375,1.05474853515625,0.036651611328125,0.0767752081155777,-0.4322198629379272,2.010420322418213
31,1.2266,1.0164,0,1,0.7345428466796875,0.64874267578125,-0.05767822265625,-0.0019523634109646,0.1137401461601257,-0.6675061583518982
32,1.191,1.1971,0,1,0.63409423828125,0.7591552734375,-0.083587646484375,0.2577889263629913,0.2910163998603821,-0.4116794168949127
33,1.1474,1.3896,0,1,0.4523162841796875,0.8668060302734375,-0.0494232177734375,0.4019695520401001,0.1037932410836219,0.2073103040456771
34,1.1012,1.5552,0,1,0.42974853515625,0.8773040771484375,-0.0442047119140625,0.1980888545513153,-0.0424079112708568,0.0509763658046722
35,1.057,1.6595,0,1,0.395172119140625,0.945465087890625,-0.0330963134765625,-0.0722627416253089,0.0335318595170974,0.127544105052948
36,1.0184,1.6806,0,1,0.30596923828125,0.9867095947265624,-0.0275421142578125,-0.3362794816493988,0.1651878952980041,0.2375718057155609
37,0.9883,1.6128,0,1,0.247528076171875,1.026092529296875,-0.03753662109375,-0.5226211547851562,0.158155009150505,0.2301573008298874
38,0.9682,1.467,0,1,0.2119598388671875,1.010101318359375,-0.0445709228515625,-0.6156181693077087,0.0150002548471093,0.1521423906087875
